SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR,Gross_PnL,Costs
2025-09-10 14:25:00+05:30,2025-09-10 14:30:00+05:30,300,BUY_PE,24950,88.65,2025-09-10 15:25:00+05:30,77.13,SL Hit,77.13,77.13,False,-11.52,-951.5,-864.0,87.5
2025-09-11 10:15:00+05:30,2025-09-11 10:20:00+05:30,300,BUY_CE,25000,107.35,2025-09-11 12:45:00+05:30,117.35,Locked Profit Hit,117.35,86.67,True,10.0,662.5,750.0,87.5
2025-09-11 12:50:00+05:30,2025-09-11 12:55:00+05:30,300,BUY_CE,25000,120.5,2025-09-11 15:25:00+05:30,121.7,EOD Exit,107.93,107.93,False,1.2,2.5,90.0,87.5
2025-09-12 10:35:00+05:30,2025-09-12 10:40:00+05:30,300,BUY_CE,25050,110.9,2025-09-12 10:55:00+05:30,118.9,Safe SL Hit,118.9,96.89,True,8.0,512.5,600.0,87.5
2025-09-12 11:05:00+05:30,2025-09-12 11:10:00+05:30,300,BUY_CE,25050,122.85,2025-09-12 11:55:00+05:30,135.0,MACD/EMA Exit,132.85,109.61,True,12.15,823.75,911.25,87.5
2025-09-12 12:00:00+05:30,2025-09-12 12:05:00+05:30,300,BUY_CE,25050,139.4,2025-09-12 12:50:00+05:30,124.56,SL Hit,124.56,124.56,False,-14.84,-1200.5,-1113.0,87.5
2025-09-12 14:00:00+05:30,2025-09-12 14:05:00+05:30,300,BUY_CE,25050,135.9,2025-09-12 14:55:00+05:30,123.89,SL Hit,123.89,123.89,False,-12.01,-988.25,-900.75,87.5
2025-09-15 10:30:00+05:30,2025-09-15 10:35:00+05:30,300,BUY_PE,25150,83.4,2025-09-15 10:45:00+05:30,91.4,Safe SL Hit,91.4,66.19,True,8.0,512.5,600.0,87.5
2025-09-15 11:00:00+05:30,2025-09-15 11:05:00+05:30,300,BUY_PE,25150,87.5,2025-09-15 11:55:00+05:30,71.28,SL Hit,71.28,71.28,False,-16.22,-1304.0,-1216.5,87.5
2025-09-15 12:00:00+05:30,2025-09-15 12:05:00+05:30,300,BUY_CE,25150,38.35,2025-09-15 13:40:00+05:30,31.93,SL Hit,31.93,31.93,False,-6.42,-569.0,-481.5,87.5
2025-09-15 14:10:00+05:30,2025-09-15 14:15:00+05:30,300,BUY_PE,25150,85.6,2025-09-15 14:40:00+05:30,73.04,SL Hit,73.04,73.04,False,-12.56,-1029.5,-942.0,87.5
2025-09-15 15:00:00+05:30,2025-09-15 15:05:00+05:30,300,BUY_PE,25150,76.75,2025-09-15 15:25:00+05:30,75.3,EOD Exit,64.79,64.79,False,-1.45,-196.25,-108.75,87.5
2025-09-16 10:15:00+05:30,2025-09-16 10:20:00+05:30,300,BUY_CE,25100,97.55,2025-09-16 12:20:00+05:30,106.4,MACD/EMA Exit,105.55,72.55,True,8.85,576.25,663.75,87.5
2025-09-16 12:30:00+05:30,2025-09-16 12:35:00+05:30,300,BUY_CE,25100,112.5,2025-09-16 13:15:00+05:30,95.07,SL Hit,95.07,95.07,False,-17.43,-1394.75,-1307.25,87.5
2025-09-16 14:00:00+05:30,2025-09-16 14:05:00+05:30,300,BUY_CE,25100,83.5,2025-09-16 14:15:00+05:30,92.05,MACD/EMA Exit,91.5,64.11,True,8.55,553.75,641.25,87.5
2025-09-16 14:20:00+05:30,2025-09-16 14:25:00+05:30,300,BUY_CE,25100,102.25,2025-09-16 14:40:00+05:30,118.88,ATR Trail Hit,118.88,80.41,True,16.63,1159.75,1247.25,87.5
2025-09-16 15:00:00+05:30,2025-09-16 15:05:00+05:30,300,BUY_CE,25100,126.4,2025-09-16 15:25:00+05:30,138.85,EOD Exit,134.4,101.4,True,12.45,846.25,933.75,87.5
2025-09-17 10:20:00+05:30,2025-09-17 10:25:00+05:30,300,BUY_CE,25300,149.4,2025-09-17 11:00:00+05:30,157.4,Safe SL Hit,157.4,128.84,True,8.0,512.5,600.0,87.5
2025-09-17 11:25:00+05:30,2025-09-17 11:30:00+05:30,300,BUY_CE,25300,151.9,2025-09-17 12:30:00+05:30,163.45,MACD/EMA Exit,159.9,138.26,True,11.55,778.75,866.25,87.5
2025-09-17 13:45:00+05:30,2025-09-17 13:50:00+05:30,300,BUY_PE,25300,68.9,2025-09-17 14:05:00+05:30,76.9,Safe SL Hit,76.9,63.36,True,8.0,512.5,600.0,87.5
2025-09-17 14:25:00+05:30,2025-09-17 14:30:00+05:30,300,BUY_PE,25300,77.1,2025-09-17 14:50:00+05:30,67.69,SL Hit,67.69,67.69,False,-9.41,-793.25,-705.75,87.5
2025-09-17 15:00:00+05:30,2025-09-17 15:05:00+05:30,300,BUY_CE,25300,152.9,2025-09-17 15:25:00+05:30,156.5,EOD Exit,140.13,140.13,False,3.6,182.5,270.0,87.5
2025-09-18 10:15:00+05:30,2025-09-18 10:20:00+05:30,300,BUY_CE,25400,118.95,2025-09-18 10:40:00+05:30,128.3,MACD/EMA Exit,126.95,102.27,True,9.35,613.75,701.25,87.5
2025-09-18 11:00:00+05:30,2025-09-18 11:05:00+05:30,300,BUY_CE,25400,132.7,2025-09-18 11:40:00+05:30,124.06,SL Hit,124.06,124.06,False,-8.64,-735.5,-648.0,87.5
2025-09-18 12:30:00+05:30,2025-09-18 12:35:00+05:30,300,BUY_PE,25400,65.55,2025-09-18 13:00:00+05:30,91.6,ATR Trail Hit,91.6,58.86,True,26.05,1866.25,1953.75,87.5
2025-09-18 13:05:00+05:30,2025-09-18 13:10:00+05:30,300,BUY_PE,25400,85.6,2025-09-18 14:45:00+05:30,72.31,SL Hit,72.31,72.31,False,-13.29,-1084.25,-996.75,87.5
2025-09-18 15:05:00+05:30,2025-09-18 15:10:00+05:30,300,BUY_CE,25400,125.5,2025-09-18 15:25:00+05:30,120.0,EOD Exit,111.66,111.66,False,-5.5,-500.0,-412.5,87.5
2025-09-19 10:15:00+05:30,2025-09-19 10:20:00+05:30,300,BUY_PE,25400,119.8,2025-09-19 11:45:00+05:30,129.05,MACD/EMA Exit,127.8,94.8,True,9.25,606.25,693.75,87.5
